Country,Week,Currency code,Budget,Budget type,Campaign type,Impr.,Interactions,Cost,Engagements,Purchase,Conversion goals,Bid strategy type,Clicks,Revenue
Ecuador,4/22/2024,USD,60,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize clicks,0,0
Ecuador,3/4/2024,USD,1500,Campaign Total,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,3/4/2024,USD,60,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize clicks,0,0
Ecuador,3/11/2024,USD,15,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize clicks,0,0
Ecuador,3/4/2024,USD,60,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,3/18/2024,USD,15,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize clicks,0,0
Ecuador,1/29/2024,USD,15,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize clicks,0,0
Ecuador,2/5/2024,USD,60,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize clicks,0,0
Ecuador,3/4/2024,USD,15,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize clicks,0,0
Ecuador,4/1/2024,USD,4.84,Daily,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Target CPM,0,0
Ecuador,4/15/2024,USD,60,Daily,Video,"436,724","119,745",433.68,"119,741",4,[PURCHASE/WEBSITE],Maximize Conversions,"3,364",360
Ecuador,2/12/2024,USD,12,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,4/29/2024,USD,15,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,3/25/2024,USD,12,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,4/15/2024,USD,12,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,4/15/2024,USD,63,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,3/18/2024,USD,15,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,3/11/2024,USD,63,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/5/2024,USD,15,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,4/22/2024,USD,63,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,3/11/2024,USD,4,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,4/29/2024,USD,4,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,2/26/2024,USD,4,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,4/22/2024,USD,20,Daily,Display,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/5/2024,USD,35,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize clicks,0,0
Ecuador,4/8/2024,USD,20,Daily,Display,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/5/2024,USD,20,Daily,Display,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,4/15/2024,USD,35,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize clicks,0,0
Ecuador,4/1/2024,USD,20,Daily,Display,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/12/2024,USD,20,Daily,Display,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/19/2024,USD,33,Daily,Performance Max,"149,015","43,116",211.25,"42,709",0,[PURCHASE/WEBSITE],Maximize Conversions,"1,319",0
Ecuador,4/8/2024,USD,33,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/26/2024,USD,35,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize clicks,0,0
Ecuador,4/15/2024,USD,33,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/26/2024,USD,33,Daily,Performance Max,"104,675","19,759",163.01,"18,897",0,[PURCHASE/WEBSITE],Maximize Conversions,"1,260",0
Ecuador,3/18/2024,USD,20,Daily,Display,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,3/18/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,2/26/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,3/25/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,3/11/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,4/8/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,4/22/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,4/1/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,3/4/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,1/29/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,4/29/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,2/5/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,2/12/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,4/15/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,2/19/2024,USD,23,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,2/19/2024,USD,30,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,2/26/2024,USD,30,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,4/8/2024,USD,453,Campaign Total,Video,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Target CPM,0,0
Ecuador,3/11/2024,USD,30,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,4/22/2024,USD,30,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,4/1/2024,USD,30,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,3/11/2024,USD,453,Campaign Total,Video,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Target CPM,0,0
Ecuador,3/4/2024,USD,30,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,2/5/2024,USD,453,Campaign Total,Video,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Target CPM,0,0
Ecuador,2/19/2024,USD,453,Campaign Total,Video,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Target CPM,0,0
Ecuador,4/8/2024,USD,30,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,1/29/2024,USD,453,Campaign Total,Video,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Target CPM,0,0
Ecuador,4/29/2024,USD,30,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,4/15/2024,USD,2320,Campaign Total,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,4/15/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/19/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,4/22/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,1/29/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,3/18/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,3/25/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/5/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,3/11/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,3/4/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/26/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,4/29/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,4/8/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,4/1/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/12/2024,USD,35.71,Daily,Performance Max,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/26/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,3/11/2024,USD,10,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,4/22/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,4/1/2024,USD,10,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,3/4/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,3/18/2024,USD,10,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,2/19/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,1/29/2024,USD,10,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,4/15/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,3/11/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,3/18/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,2/5/2024,USD,10,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,3/4/2024,USD,10,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,3/25/2024,USD,10,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,3/4/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,2/19/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,3/11/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,4/29/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,2/12/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,2/5/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,4/22/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,4/15/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,3/18/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,3/25/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,4/1/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,4/8/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,2/26/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,1/29/2024,USD,200,Campaign Total,Video,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,4/15/2024,USD,68,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,3/25/2024,USD,15,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,2/5/2024,USD,15,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,4/22/2024,USD,68,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/26/2024,USD,68,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,3/18/2024,USD,68,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/5/2024,USD,68,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/19/2024,USD,15,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,4/29/2024,USD,68,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/12/2024,USD,68,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,3/11/2024,USD,68,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,1/29/2024,USD,68,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/26/2024,USD,15,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,4/8/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,4/29/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,4/22/2024,USD,727,Campaign Total,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,4/15/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,2/5/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,3/4/2024,USD,727,Campaign Total,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,3/18/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,3/25/2024,USD,727,Campaign Total,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,4/22/2024,USD,60,Daily,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,1/29/2024,USD,60,Daily,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,2/12/2024,USD,10,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions (Target CPA),0,0
Ecuador,4/1/2024,USD,60,Daily,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,2/5/2024,USD,727,Campaign Total,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,4/15/2024,USD,60,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,4/1/2024,USD,31,Daily,Demand Gen,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,4/29/2024,USD,25,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,2/19/2024,USD,25,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,3/11/2024,USD,31,Daily,Demand Gen,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,3/11/2024,USD,25,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,4/22/2024,USD,25,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,1/29/2024,USD,25,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,4/1/2024,USD,25,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,4/15/2024,USD,31,Daily,Demand Gen,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,3/25/2024,USD,25,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,4/8/2024,USD,25,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,2/26/2024,USD,31,Daily,Demand Gen,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,4/15/2024,USD,25,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,3/18/2024,USD,25,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize clicks,0,0
Ecuador,4/15/2024,USD,60,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions (Target CPA),0,0
Ecuador,2/12/2024,USD,40,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize clicks,0,0
Ecuador,2/26/2024,USD,40,Daily,Video,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,1/29/2024,USD,3,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,4/29/2024,USD,40,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize clicks,0,0
Ecuador,4/29/2024,USD,3,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,2/19/2024,USD,40,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize clicks,0,0
Ecuador,4/1/2024,USD,40,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize clicks,0,0
Ecuador,3/18/2024,USD,40,Daily,Video,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/5/2024,USD,40,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize clicks,0,0
Ecuador,3/4/2024,USD,3,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,3/11/2024,USD,40,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize clicks,0,0
Ecuador,3/18/2024,USD,3,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",CPC (enhanced),0,0
Ecuador,4/22/2024,USD,40,Daily,Search,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize clicks,0,0
Ecuador,3/25/2024,USD,40,Daily,Video,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/12/2024,USD,4.84,Daily,Demand Gen,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,1/29/2024,USD,15,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,3/18/2024,USD,65,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,2/26/2024,USD,1317,Campaign Total,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,3/11/2024,USD,65,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,4/29/2024,USD,4.84,Daily,Demand Gen,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,1/29/2024,USD,4.84,Daily,Demand Gen,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
Ecuador,4/1/2024,USD,1317,Campaign Total,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,2/5/2024,USD,65,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,3/4/2024,USD,1317,Campaign Total,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,4/8/2024,USD,1317,Campaign Total,Video,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,3/25/2024,USD,15,Daily,Search,0,0,0,0,0,[CUSTOM_EVENT],Maximize Conversions,0,0
Ecuador,4/29/2024,USD,65,Daily,Search,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,2/12/2024,USD,16,Daily,Demand Gen,0,0,0,0,0,[PURCHASE/WEBSITE],Maximize Conversions,0,0
Ecuador,2/5/2024,USD,1828.36,Campaign Total,Video,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,3/4/2024,USD,1828.36,Campaign Total,Video,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,2/5/2024,USD,42,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,2/26/2024,USD,42,Daily,Display,0,0,0,0,0,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]",Maximize Conversions,0,0
Ecuador,4/8/2024,USD,4.84,Daily,Demand Gen,0,0,0,0,0,[PAGE_VIEW/WEBSITE],Maximize Conversions,0,0
